ubigeo,departamento,provincia,distrito,tipo_area,poblacion,anio
050405,Ayacucho,Huanta,Luricocha,Total,5989,2017
050406,Ayacucho,Huanta,Santillana,Urbano,1387,2017
050406,Ayacucho,Huanta,Santillana,Rural,2687,2017
050406,Ayacucho,Huanta,Santillana,Total,4074,2017
050407,Ayacucho,Huanta,Sivia,Urbano,4487,2017
050407,Ayacucho,Huanta,Sivia,Rural,7427,2017
050407,Ayacucho,Huanta,Sivia,Total,11915,2017
050408,Ayacucho,Huanta,Llochegua,Urbano,5232,2017
050408,Ayacucho,Huanta,Llochegua,Rural,5825,2017
050408,Ayacucho,Huanta,Llochegua,Total,11058,2017
050409,Ayacucho,Huanta,Canayre,Urbano,2056,2017
050409,Ayacucho,Huanta,Canayre,Rural,1881,2017
050409,Ayacucho,Huanta,Canayre,Total,3938,2017
050410,Ayacucho,Huanta,Uchuraccay,Urbano,478,2017
050410,Ayacucho,Huanta,Uchuraccay,Rural,3382,2017
050410,Ayacucho,Huanta,Uchuraccay,Total,3861,2017
050411,Ayacucho,Huanta,Pucacolpa,Urbano,553,2017
050411,Ayacucho,Huanta,Pucacolpa,Rural,2138,2017
050411,Ayacucho,Huanta,Pucacolpa,Total,2692,2017
050412,Ayacucho,Huanta,Chaca,Urbano,994,2017
050412,Ayacucho,Huanta,Chaca,Rural,1267,2017
050412,Ayacucho,Huanta,Chaca,Total,2261,2017
050501,Ayacucho,La Mar,San Miguel,Urbano,4827,2017
050501,Ayacucho,La Mar,San Miguel,Rural,6340,2017
050501,Ayacucho,La Mar,San Miguel,Total,11167,2017
050502,Ayacucho,La Mar,Anco,Urbano,2493,2017
050502,Ayacucho,La Mar,Anco,Rural,6002,2017
050502,Ayacucho,La Mar,Anco,Total,8495,2017
050503,Ayacucho,La Mar,Ayna,Urbano,7314,2017
050503,Ayacucho,La Mar,Ayna,Rural,2723,2017
050503,Ayacucho,La Mar,Ayna,Total,10038,2017
050504,Ayacucho,La Mar,Chilcas,Urbano,242,2017
050504,Ayacucho,La Mar,Chilcas,Rural,1495,2017
050504,Ayacucho,La Mar,Chilcas,Total,1738,2017
050505,Ayacucho,La Mar,Chungui,Urbano,627,2017
050505,Ayacucho,La Mar,Chungui,Rural,3917,2017
050505,Ayacucho,La Mar,Chungui,Total,4545,2017
050506,Ayacucho,La Mar,Luis Carranza,Urbano,178,2017
050506,Ayacucho,La Mar,Luis Carranza,Rural,1158,2017
050506,Ayacucho,La Mar,Luis Carranza,Total,1337,2017
050507,Ayacucho,La Mar,Santa Rosa,Urbano,8939,2017
050507,Ayacucho,La Mar,Santa Rosa,Rural,3437,2017
050507,Ayacucho,La Mar,Santa Rosa,Total,12376,2017
050508,Ayacucho,La Mar,Tambo,Urbano,6634,2017
050508,Ayacucho,La Mar,Tambo,Rural,4032,2017
050508,Ayacucho,La Mar,Tambo,Total,10667,2017
050509,Ayacucho,La Mar,Samugari,Urbano,5859,2017
050509,Ayacucho,La Mar,Samugari,Rural,4599,2017
050509,Ayacucho,La Mar,Samugari,Total,10459,2017
050510,Ayacucho,La Mar,Anchihuay,Urbano,1072,2017
050510,Ayacucho,La Mar,Anchihuay,Rural,3428,2017
050510,Ayacucho,La Mar,Anchihuay,Total,4501,2017
050511,Ayacucho,La Mar,Oronccoy,Urbano,188,2017
050511,Ayacucho,La Mar,Oronccoy,Rural,938,2017
050511,Ayacucho,La Mar,Oronccoy,Total,1126,2017
050601,Ayacucho,Lucanas,Puquio,Urbano,13549,2017
050601,Ayacucho,Lucanas,Puquio,Rural,889,2017
050601,Ayacucho,Lucanas,Puquio,Total,14438,2017
050602,Ayacucho,Lucanas,Aucara,Urbano,2177,2017
050602,Ayacucho,Lucanas,Aucara,Rural,785,2017
050602,Ayacucho,Lucanas,Aucara,Total,2963,2017
050603,Ayacucho,Lucanas,Cabana,Urbano,2146,2017
050603,Ayacucho,Lucanas,Cabana,Rural,46,2017
050603,Ayacucho,Lucanas,Cabana,Total,2192,2017
050604,Ayacucho,Lucanas,Carmen Salcedo,Urbano,1708,2017
050604,Ayacucho,Lucanas,Carmen Salcedo,Rural,88,2017
050604,Ayacucho,Lucanas,Carmen Salcedo,Total,1797,2017
050605,Ayacucho,Lucanas,Chaviña,Urbano,1448,2017
050605,Ayacucho,Lucanas,Chaviña,Rural,854,2017
050605,Ayacucho,Lucanas,Chaviña,Total,2302,2017
050606,Ayacucho,Lucanas,Chipao,Urbano,1654,2017
050606,Ayacucho,Lucanas,Chipao,Rural,1047,2017
050606,Ayacucho,Lucanas,Chipao,Total,2702,2017
050607,Ayacucho,Lucanas,Huac-Huas,Urbano,582,2017
050607,Ayacucho,Lucanas,Huac-Huas,Rural,1149,2017
050607,Ayacucho,Lucanas,Huac-Huas,Total,1732,2017
050608,Ayacucho,Lucanas,Laramate,Urbano,843,2017
050608,Ayacucho,Lucanas,Laramate,Rural,877,2017
050608,Ayacucho,Lucanas,Laramate,Total,1721,2017
050609,Ayacucho,Lucanas,Leoncio Prado,Urbano,532,2017
050609,Ayacucho,Lucanas,Leoncio Prado,Rural,649,2017
050609,Ayacucho,Lucanas,Leoncio Prado,Total,1181,2017
050610,Ayacucho,Lucanas,Llauta,Urbano,492,2017
050610,Ayacucho,Lucanas,Llauta,Rural,467,2017
050610,Ayacucho,Lucanas,Llauta,Total,960,2017
050611,Ayacucho,Lucanas,Lucanas,Urbano,1684,2017
050611,Ayacucho,Lucanas,Lucanas,Rural,1212,2017
050611,Ayacucho,Lucanas,Lucanas,Total,2896,2017
050612,Ayacucho,Lucanas,Ocaña,Urbano,999,2017
050612,Ayacucho,Lucanas,Ocaña,Rural,1453,2017
050612,Ayacucho,Lucanas,Ocaña,Total,2452,2017
050613,Ayacucho,Lucanas,Otoca,Urbano,547,2017
050613,Ayacucho,Lucanas,Otoca,Rural,1493,2017
050613,Ayacucho,Lucanas,Otoca,Total,2041,2017
050614,Ayacucho,Lucanas,Saisa,Urbano,470,2017
050614,Ayacucho,Lucanas,Saisa,Rural,380,2017
050614,Ayacucho,Lucanas,Saisa,Total,851,2017
050615,Ayacucho,Lucanas,San Cristobal,Urbano,1198,2017
050615,Ayacucho,Lucanas,San Cristobal,Rural,651,2017
050615,Ayacucho,Lucanas,San Cristobal,Total,1850,2017
050616,Ayacucho,Lucanas,San Juan,Urbano,853,2017
050616,Ayacucho,Lucanas,San Juan,Rural,169,2017
050616,Ayacucho,Lucanas,San Juan,Total,1022,2017
050617,Ayacucho,Lucanas,San Pedro,Urbano,1458,2017
050617,Ayacucho,Lucanas,San Pedro,Rural,1326,2017
050617,Ayacucho,Lucanas,San Pedro,Total,2785,2017
050618,Ayacucho,Lucanas,San Pedro de Palco,Urbano,420,2017
050618,Ayacucho,Lucanas,San Pedro de Palco,Rural,580,2017
050618,Ayacucho,Lucanas,San Pedro de Palco,Total,1001,2017
050619,Ayacucho,Lucanas,Sancos,Urbano,2468,2017
050619,Ayacucho,Lucanas,Sancos,Rural,2518,2017
050619,Ayacucho,Lucanas,Sancos,Total,4987,2017
050620,Ayacucho,Lucanas,Santa Ana de HuaycAHUACHO,Urbano,819,2017
050620,Ayacucho,Lucanas,Santa Ana de HuaycAHUACHO,Rural,8,2017
050620,Ayacucho,Lucanas,Santa Ana de HuaycAHUACHO,Total,827,2017
050621,Ayacucho,Lucanas,Santa Lucia,Urbano,1032,2017
050621,Ayacucho,Lucanas,Santa Lucia,Rural,346,2017
050621,Ayacucho,Lucanas,Santa Lucia,Total,1378,2017
050701,Ayacucho,Parinacochas,Coracora,Urbano,11257,2017
050701,Ayacucho,Parinacochas,Coracora,Rural,2594,2017
050701,Ayacucho,Parinacochas,Coracora,Total,13851,2017
050702,Ayacucho,Parinacochas,Chumpi,Urbano,1740,2017
050702,Ayacucho,Parinacochas,Chumpi,Rural,593,2017
050702,Ayacucho,Parinacochas,Chumpi,Total,2334,2017
050703,Ayacucho,Parinacochas,Coronel Castañeda,Urbano,469,2017
050703,Ayacucho,Parinacochas,Coronel Castañeda,Rural,1297,2017
050703,Ayacucho,Parinacochas,Coronel Castañeda,Total,1767,2017
050704,Ayacucho,Parinacochas,Pacapausa,Urbano,333,2017
050704,Ayacucho,Parinacochas,Pacapausa,Rural,336,2017
050704,Ayacucho,Parinacochas,Pacapausa,Total,669,2017
050705,Ayacucho,Parinacochas,Pullo,Urbano,5545,2017
050705,Ayacucho,Parinacochas,Pullo,Rural,1002,2017
050705,Ayacucho,Parinacochas,Pullo,Total,6548,2017
050706,Ayacucho,Parinacochas,Puyusca,Urbano,1170,2017
050706,Ayacucho,Parinacochas,Puyusca,Rural,1005,2017
050706,Ayacucho,Parinacochas,Puyusca,Total,2176,2017
050707,Ayacucho,Parinacochas,San Francisco de Ravacayco,Urbano,235,2017
050707,Ayacucho,Parinacochas,San Francisco de Ravacayco,Rural,312,2017
050707,Ayacucho,Parinacochas,San Francisco de Ravacayco,Total,548,2017
050708,Ayacucho,Parinacochas,Upahuacho,Urbano,179,2017
050708,Ayacucho,Parinacochas,Upahuacho,Rural,1044,2017
050708,Ayacucho,Parinacochas,Upahuacho,Total,1224,2017
050801,Ayacucho,Páucar del Sara Sara,Pausa,Urbano,2764,2017
050801,Ayacucho,Páucar del Sara Sara,Pausa,Rural,552,2017
050801,Ayacucho,Páucar del Sara Sara,Pausa,Total,3316,2017
050802,Ayacucho,Páucar del Sara Sara,Colta,Urbano,324,2017
050802,Ayacucho,Páucar del Sara Sara,Colta,Rural,171,2017
050802,Ayacucho,Páucar del Sara Sara,Colta,Total,495,2017
050803,Ayacucho,Páucar del Sara Sara,Corculla,Urbano,310,2017
050803,Ayacucho,Páucar del Sara Sara,Corculla,Rural,158,2017
050803,Ayacucho,Páucar del Sara Sara,Corculla,Total,468,2017
050804,Ayacucho,Páucar del Sara Sara,Lampa,Urbano,1674,2017
050804,Ayacucho,Páucar del Sara Sara,Lampa,Rural,404,2017
050804,Ayacucho,Páucar del Sara Sara,Lampa,Total,2078,2017
050805,Ayacucho,Páucar del Sara Sara,Marcabamba,Urbano,542,2017
050805,Ayacucho,Páucar del Sara Sara,Marcabamba,Rural,109,2017
050805,Ayacucho,Páucar del Sara Sara,Marcabamba,Total,652,2017
050806,Ayacucho,Páucar del Sara Sara,Oyolo,Urbano,633,2017
050806,Ayacucho,Páucar del Sara Sara,Oyolo,Rural,891,2017
050806,Ayacucho,Páucar del Sara Sara,Oyolo,Total,1525,2017
050807,Ayacucho,Páucar del Sara Sara,Pararca,Urbano,262,2017
050807,Ayacucho,Páucar del Sara Sara,Pararca,Rural,176,2017
050807,Ayacucho,Páucar del Sara Sara,Pararca,Total,438,2017
050808,Ayacucho,Páucar del Sara Sara,San Javier de Alpabamba,Urbano,102,2017
050808,Ayacucho,Páucar del Sara Sara,San Javier de Alpabamba,Rural,209,2017
050808,Ayacucho,Páucar del Sara Sara,San Javier de Alpabamba,Total,312,2017
050809,Ayacucho,Páucar del Sara Sara,San José de Ushua,Urbano,152,2017
050809,Ayacucho,Páucar del Sara Sara,San José de Ushua,Rural,80,2017
050809,Ayacucho,Páucar del Sara Sara,San José de Ushua,Total,232,2017
050810,Ayacucho,Páucar del Sara Sara,Sara Sara,Urbano,485,2017
050810,Ayacucho,Páucar del Sara Sara,Sara Sara,Rural,51,2017
050810,Ayacucho,Páucar del Sara Sara,Sara Sara,Total,537,2017
050901,Ayacucho,Sucre,Querobamba,Urbano,2291,2017
050901,Ayacucho,Sucre,Querobamba,Rural,324,2017
050901,Ayacucho,Sucre,Querobamba,Total,2615,2017
050902,Ayacucho,Sucre,Belén,Urbano,286,2017
050902,Ayacucho,Sucre,Belén,Rural,60,2017
050902,Ayacucho,Sucre,Belén,Total,346,2017
050903,Ayacucho,Sucre,Chalcos,Urbano,242,2017
050903,Ayacucho,Sucre,Chalcos,Rural,263,2017
050903,Ayacucho,Sucre,Chalcos,Total,505,2017
050904,Ayacucho,Sucre,Chilcayoc,Urbano,293,2017
050904,Ayacucho,Sucre,Chilcayoc,Rural,221,2017
050904,Ayacucho,Sucre,Chilcayoc,Total,515,2017
050905,Ayacucho,Sucre,Huacaña,Urbano,290,2017
050905,Ayacucho,Sucre,Huacaña,Rural,99,2017
050905,Ayacucho,Sucre,Huacaña,Total,390,2017
050906,Ayacucho,Sucre,Morcolla,Urbano,959,2017
050906,Ayacucho,Sucre,Morcolla,Rural,351,2017
050906,Ayacucho,Sucre,Morcolla,Total,1311,2017
050907,Ayacucho,Sucre,Paico,Urbano,523,2017
050907,Ayacucho,Sucre,Paico,Rural,59,2017
050907,Ayacucho,Sucre,Paico,Total,582,2017
050908,Ayacucho,Sucre,San Pedro de Larcay,Urbano,453,2017
050908,Ayacucho,Sucre,San Pedro de Larcay,Rural,390,2017
050908,Ayacucho,Sucre,San Pedro de Larcay,Total,843,2017
050909,Ayacucho,Sucre,San Salvador de Quije,Urbano,262,2017
050909,Ayacucho,Sucre,San Salvador de Quije,Rural,785,2017
050909,Ayacucho,Sucre,San Salvador de Quije,Total,1047,2017
050910,Ayacucho,Sucre,Santiago de Paucaray,Urbano,526,2017
050910,Ayacucho,Sucre,Santiago de Paucaray,Rural,98,2017
050910,Ayacucho,Sucre,Santiago de Paucaray,Total,625,2017
050911,Ayacucho,Sucre,Soras,Urbano,938,2017
050911,Ayacucho,Sucre,Soras,Rural,120,2017
050911,Ayacucho,Sucre,Soras,Total,1059,2017
051001,Ayacucho,Víctor Fajardo,Huancapi,Urbano,1819,2017
051001,Ayacucho,Víctor Fajardo,Huancapi,Rural,156,2017
051001,Ayacucho,Víctor Fajardo,Huancapi,Total,1975,2017
051002,Ayacucho,Víctor Fajardo,Alcamenca,Urbano,1342,2017
051002,Ayacucho,Víctor Fajardo,Alcamenca,Rural,240,2017
051002,Ayacucho,Víctor Fajardo,Alcamenca,Total,1582,2017
051003,Ayacucho,Víctor Fajardo,Apongo,Urbano,482,2017
051003,Ayacucho,Víctor Fajardo,Apongo,Rural,178,2017
051003,Ayacucho,Víctor Fajardo,Apongo,Total,660,2017
051004,Ayacucho,Víctor Fajardo,Asquipata,Urbano,158,2017
051004,Ayacucho,Víctor Fajardo,Asquipata,Rural,324,2017
051004,Ayacucho,Víctor Fajardo,Asquipata,Total,482,2017
051005,Ayacucho,Víctor Fajardo,Canaria,Urbano,3334,2017
051005,Ayacucho,Víctor Fajardo,Canaria,Rural,678,2017
051005,Ayacucho,Víctor Fajardo,Canaria,Total,4012,2017
051006,Ayacucho,Víctor Fajardo,Cayara,Urbano,846,2017
051006,Ayacucho,Víctor Fajardo,Cayara,Rural,330,2017
051006,Ayacucho,Víctor Fajardo,Cayara,Total,1176,2017
051007,Ayacucho,Víctor Fajardo,Colca,Urbano,631,2017
051007,Ayacucho,Víctor Fajardo,Colca,Rural,426,2017
051007,Ayacucho,Víctor Fajardo,Colca,Total,1057,2017
051008,Ayacucho,Víctor Fajardo,Huamanquiquia,Urbano,512,2017
051008,Ayacucho,Víctor Fajardo,Huamanquiquia,Rural,625,2017
051008,Ayacucho,Víctor Fajardo,Huamanquiquia,Total,1137,2017
051009,Ayacucho,Víctor Fajardo,Huancaraylla,Urbano,1321,2017
051009,Ayacucho,Víctor Fajardo,Huancaraylla,Rural,16,2017
051009,Ayacucho,Víctor Fajardo,Huancaraylla,Total,1338,2017
051010,Ayacucho,Víctor Fajardo,Hualla,Urbano,1952,2017
051010,Ayacucho,Víctor Fajardo,Hualla,Rural,236,2017
051010,Ayacucho,Víctor Fajardo,Hualla,Total,2188,2017
051011,Ayacucho,Víctor Fajardo,Sarhua,Urbano,2283,2017
051011,Ayacucho,Víctor Fajardo,Sarhua,Rural,408,2017
051011,Ayacucho,Víctor Fajardo,Sarhua,Total,2692,2017
051012,Ayacucho,Víctor Fajardo,Vilcanchos,Urbano,804,2017
051012,Ayacucho,Víctor Fajardo,Vilcanchos,Rural,1692,2017
051012,Ayacucho,Víctor Fajardo,Vilcanchos,Total,2496,2017
051101,Ayacucho,Vilcas Huamán,Vilcas Huamán,Urbano,2671,2017
051101,Ayacucho,Vilcas Huamán,Vilcas Huamán,Rural,4163,2017
051101,Ayacucho,Vilcas Huamán,Vilcas Huamán,Total,6835,2017
051102,Ayacucho,Vilcas Huamán,Accomarca,Urbano,733,2017
051102,Ayacucho,Vilcas Huamán,Accomarca,Rural,202,2017
051102,Ayacucho,Vilcas Huamán,Accomarca,Total,935,2017
051103,Ayacucho,Vilcas Huamán,Carhuanca,Urbano,533,2017
051103,Ayacucho,Vilcas Huamán,Carhuanca,Rural,336,2017
051103,Ayacucho,Vilcas Huamán,Carhuanca,Total,869,2017
051104,Ayacucho,Vilcas Huamán,Concepción,Urbano,279,2017
051104,Ayacucho,Vilcas Huamán,Concepción,Rural,1486,2017
051104,Ayacucho,Vilcas Huamán,Concepción,Total,1765,2017
051105,Ayacucho,Vilcas Huamán,Huambalpa,Urbano,623,2017
051105,Ayacucho,Vilcas Huamán,Huambalpa,Rural,806,2017
051105,Ayacucho,Vilcas Huamán,Huambalpa,Total,1429,2017
051106,Ayacucho,Vilcas Huamán,Independencia,Urbano,459,2017
051106,Ayacucho,Vilcas Huamán,Independencia,Rural,753,2017
051106,Ayacucho,Vilcas Huamán,Independencia,Total,1212,2017
051107,Ayacucho,Vilcas Huamán,Saurama,Urbano,251,2017
051107,Ayacucho,Vilcas Huamán,Saurama,Rural,863,2017
051107,Ayacucho,Vilcas Huamán,Saurama,Total,1114,2017
051108,Ayacucho,Vilcas Huamán,Vischongo,Urbano,1771,2017
051108,Ayacucho,Vilcas Huamán,Vischongo,Rural,2232,2017
051108,Ayacucho,Vilcas Huamán,Vischongo,Total,4004,2017
060101,Cajamarca,Cajamarca,Cajamarca,Urbano,191935,2017
060101,Cajamarca,Cajamarca,Cajamarca,Rural,39307,2017
060101,Cajamarca,Cajamarca,Cajamarca,Total,231243,2017
060102,Cajamarca,Cajamarca,Asunción,Urbano,1216,2017
060102,Cajamarca,Cajamarca,Asunción,Rural,7267,2017
060102,Cajamarca,Cajamarca,Asunción,Total,8484,2017
060103,Cajamarca,Cajamarca,Chetilla,Urbano,332,2017
060103,Cajamarca,Cajamarca,Chetilla,Rural,3545,2017
060103,Cajamarca,Cajamarca,Chetilla,Total,3877,2017
060104,Cajamarca,Cajamarca,Cospan,Urbano,768,2017
060104,Cajamarca,Cajamarca,Cospan,Rural,6495,2017
060104,Cajamarca,Cajamarca,Cospan,Total,7264,2017
060105,Cajamarca,Cajamarca,Encañada,Urbano,1469,2017
060105,Cajamarca,Cajamarca,Encañada,Rural,19098,2017
060105,Cajamarca,Cajamarca,Encañada,Total,20568,2017
060106,Cajamarca,Cajamarca,Jesús,Urbano,3252,2017
060106,Cajamarca,Cajamarca,Jesús,Rural,12811,2017
060106,Cajamarca,Cajamarca,Jesús,Total,16064,2017
060107,Cajamarca,Cajamarca,Llacanora,Urbano,754,2017
060107,Cajamarca,Cajamarca,Llacanora,Rural,5470,2017
060107,Cajamarca,Cajamarca,Llacanora,Total,6225,2017
060108,Cajamarca,Cajamarca,Los Baños del Inca,Urbano,20647,2017
060108,Cajamarca,Cajamarca,Los Baños del Inca,Rural,27954,2017
060108,Cajamarca,Cajamarca,Los Baños del Inca,Total,48601,2017
060109,Cajamarca,Cajamarca,Magdalena,Urbano,3059,2017
060109,Cajamarca,Cajamarca,Magdalena,Rural,5788,2017
060109,Cajamarca,Cajamarca,Magdalena,Total,8847,2017
060110,Cajamarca,Cajamarca,Matara,Urbano,821,2017
060110,Cajamarca,Cajamarca,Matara,Rural,2947,2017
060110,Cajamarca,Cajamarca,Matara,Total,3769,2017
060111,Cajamarca,Cajamarca,Namora,Urbano,1806,2017
060111,Cajamarca,Cajamarca,Namora,Rural,8278,2017
060111,Cajamarca,Cajamarca,Namora,Total,10085,2017
060112,Cajamarca,Cajamarca,San Juan,Urbano,1031,2017
060112,Cajamarca,Cajamarca,San Juan,Rural,3532,2017
060112,Cajamarca,Cajamarca,San Juan,Total,4563,2017
060201,Cajamarca,Cajabamba,Cajabamba,Urbano,18879,2017
060201,Cajamarca,Cajabamba,Cajabamba,Rural,13771,2017
060201,Cajamarca,Cajabamba,Cajabamba,Total,32650,2017
060202,Cajamarca,Cajabamba,Cachachi,Urbano,963,2017
060202,Cajamarca,Cajabamba,Cachachi,Rural,24145,2017
060202,Cajamarca,Cajabamba,Cachachi,Total,25109,2017
060203,Cajamarca,Cajabamba,Condebamba,Urbano,1257,2017
060203,Cajamarca,Cajabamba,Condebamba,Rural,13491,2017
060203,Cajamarca,Cajabamba,Condebamba,Total,14749,2017
060204,Cajamarca,Cajabamba,Sitacocha,Urbano,2524,2017
060204,Cajamarca,Cajabamba,Sitacocha,Rural,5596,2017
060204,Cajamarca,Cajabamba,Sitacocha,Total,8120,2017
060301,Cajamarca,Celendín,Celendín,Urbano,20080,2017
060301,Cajamarca,Celendín,Celendín,Rural,7924,2017
060301,Cajamarca,Celendín,Celendín,Total,28005,2017
060302,Cajamarca,Celendín,Chumuch,Urbano,199,2017
060302,Cajamarca,Celendín,Chumuch,Rural,2562,2017
060302,Cajamarca,Celendín,Chumuch,Total,2762,2017
060303,Cajamarca,Celendín,Cortegana,Urbano,513,2017
060303,Cajamarca,Celendín,Cortegana,Rural,6935,2017
060303,Cajamarca,Celendín,Cortegana,Total,7449,2017
060304,Cajamarca,Celendín,Huasmin,Urbano,1302,2017
060304,Cajamarca,Celendín,Huasmin,Rural,9976,2017
060304,Cajamarca,Celendín,Huasmin,Total,11279,2017
060305,Cajamarca,Celendín,Jorge Chávez,Urbano,203,2017
060305,Cajamarca,Celendín,Jorge Chávez,Rural,273,2017
060305,Cajamarca,Celendín,Jorge Chávez,Total,477,2017
060306,Cajamarca,Celendín,José Galvez,Urbano,407,2017
060306,Cajamarca,Celendín,José Galvez,Rural,2349,2017
060306,Cajamarca,Celendín,José Galvez,Total,2756,2017
060307,Cajamarca,Celendín,Miguel Iglesias,Urbano,376,2017
060307,Cajamarca,Celendín,Miguel Iglesias,Rural,3701,2017
060307,Cajamarca,Celendín,Miguel Iglesias,Total,4077,2017
060308,Cajamarca,Celendín,Oxamarca,Urbano,630,2017
060308,Cajamarca,Celendín,Oxamarca,Rural,5276,2017
060308,Cajamarca,Celendín,Oxamarca,Total,5907,2017
060309,Cajamarca,Celendín,Sorochuco,Urbano,719,2017
060309,Cajamarca,Celendín,Sorochuco,Rural,7179,2017
060309,Cajamarca,Celendín,Sorochuco,Total,7898,2017
060310,Cajamarca,Celendín,Sucre,Urbano,1135,2017
060310,Cajamarca,Celendín,Sucre,Rural,4368,2017
060310,Cajamarca,Celendín,Sucre,Total,5504,2017
060311,Cajamarca,Celendín,Utco,Urbano,63,2017
060311,Cajamarca,Celendín,Utco,Rural,1052,2017
060311,Cajamarca,Celendín,Utco,Total,1116,2017
060312,Cajamarca,Celendín,La Libertad de Pallan,Urbano,990,2017
060312,Cajamarca,Celendín,La Libertad de Pallan,Rural,5999,2017
060312,Cajamarca,Celendín,La Libertad de Pallan,Total,6990,2017
060401,Cajamarca,Chota,Chota,Urbano,22884,2017
060401,Cajamarca,Chota,Chota,Rural,26978,2017
060401,Cajamarca,Chota,Chota,Total,49863,2017
060402,Cajamarca,Chota,Anguia,Urbano,409,2017
060402,Cajamarca,Chota,Anguia,Rural,2975,2017
060402,Cajamarca,Chota,Anguia,Total,3384,2017
060403,Cajamarca,Chota,Chadin,Urbano,747,2017
060403,Cajamarca,Chota,Chadin,Rural,2953,2017
060403,Cajamarca,Chota,Chadin,Total,3700,2017
060404,Cajamarca,Chota,Chiguirip,Urbano,330,2017
060404,Cajamarca,Chota,Chiguirip,Rural,3469,2017
060404,Cajamarca,Chota,Chiguirip,Total,3799,2017
060405,Cajamarca,Chota,Chimban,Urbano,573,2017
060405,Cajamarca,Chota,Chimban,Rural,1805,2017
060405,Cajamarca,Chota,Chimban,Total,2379,2017
060406,Cajamarca,Chota,Choropampa,Urbano,330,2017
060406,Cajamarca,Chota,Choropampa,Rural,2136,2017
060406,Cajamarca,Chota,Choropampa,Total,2467,2017
060407,Cajamarca,Chota,Cochabamba,Urbano,1479,2017
060407,Cajamarca,Chota,Cochabamba,Rural,4480,2017
060407,Cajamarca,Chota,Cochabamba,Total,5959,2017
060408,Cajamarca,Chota,Conchan,Urbano,519,2017
060408,Cajamarca,Chota,Conchan,Rural,5489,2017
060408,Cajamarca,Chota,Conchan,Total,6008,2017
060409,Cajamarca,Chota,Huambos,Urbano,1494,2017
060409,Cajamarca,Chota,Huambos,Rural,7218,2017
060409,Cajamarca,Chota,Huambos,Total,8712,2017
060410,Cajamarca,Chota,Lajas,Urbano,2167,2017
060410,Cajamarca,Chota,Lajas,Rural,9578,2017
060410,Cajamarca,Chota,Lajas,Total,11746,2017
060411,Cajamarca,Chota,Llama,Urbano,3121,2017
060411,Cajamarca,Chota,Llama,Rural,4359,2017
060411,Cajamarca,Chota,Llama,Total,7480,2017
060412,Cajamarca,Chota,Miracosta,Urbano,205,2017
060412,Cajamarca,Chota,Miracosta,Rural,3153,2017
060412,Cajamarca,Chota,Miracosta,Total,3359,2017
060413,Cajamarca,Chota,Paccha,Urbano,1219,2017
060413,Cajamarca,Chota,Paccha,Rural,3482,2017
060413,Cajamarca,Chota,Paccha,Total,4701,2017
060414,Cajamarca,Chota,Pion,Urbano,641,2017
060414,Cajamarca,Chota,Pion,Rural,639,2017
060414,Cajamarca,Chota,Pion,Total,1281,2017
060415,Cajamarca,Chota,Querocoto,Urbano,1475,2017
060415,Cajamarca,Chota,Querocoto,Rural,7373,2017
060415,Cajamarca,Chota,Querocoto,Total,8849,2017
060416,Cajamarca,Chota,San Juan de Licupis,Urbano,175,2017
060416,Cajamarca,Chota,San Juan de Licupis,Rural,819,2017
060416,Cajamarca,Chota,San Juan de Licupis,Total,995,2017
060417,Cajamarca,Chota,Tacabamba,Urbano,3105,2017
060417,Cajamarca,Chota,Tacabamba,Rural,13902,2017
060417,Cajamarca,Chota,Tacabamba,Total,17007,2017
060418,Cajamarca,Chota,Tocmoche,Urbano,218,2017
060418,Cajamarca,Chota,Tocmoche,Rural,678,2017
060418,Cajamarca,Chota,Tocmoche,Total,896,2017
060419,Cajamarca,Chota,Chalamarca,Urbano,1010,2017
060419,Cajamarca,Chota,Chalamarca,Rural,8777,2017
060419,Cajamarca,Chota,Chalamarca,Total,9788,2017
060501,Cajamarca,Contumazá,Contumazá,Urbano,3401,2017
060501,Cajamarca,Contumazá,Contumazá,Rural,4729,2017
060501,Cajamarca,Contumazá,Contumazá,Total,8131,2017
060502,Cajamarca,Contumazá,Chilete,Urbano,2140,2017
060502,Cajamarca,Contumazá,Chilete,Rural,670,2017
060502,Cajamarca,Contumazá,Chilete,Total,2810,2017
060503,Cajamarca,Contumazá,Cupisnique,Urbano,194,2017
060503,Cajamarca,Contumazá,Cupisnique,Rural,1228,2017
060503,Cajamarca,Contumazá,Cupisnique,Total,1422,2017
060504,Cajamarca,Contumazá,Guzmango,Urbano,256,2017
060504,Cajamarca,Contumazá,Guzmango,Rural,2588,2017
